Core,X,Y,Tiefe mm,Y,Moving average 5 mm
KLOP18-L1b-2.5-4m,382.5,885.321,2488.5,885.321,878.3468889
KLOP18-L1b-2.5-4m,382.8,873.33,2488.8,873.33,874.4086667
KLOP18-L1b-2.5-4m,383.1,865.326,2489.1,865.326,873.5344444
KLOP18-L1b-2.5-4m,383.4,857.829,2489.4,857.829,875.4258889
KLOP18-L1b-2.5-4m,383.7,847.124,2489.7,847.124,878.6226111
KLOP18-L1b-2.5-4m,384,835.498,2490,835.498,881.6596667
KLOP18-L1b-2.5-4m,384.3,831.602,2490.3,831.602,884.1725
KLOP18-L1b-2.5-4m,384.6,836.757,2490.6,836.757,886.1356667
KLOP18-L1b-2.5-4m,384.9,850.311,2490.9,850.311,887.6126667
KLOP18-L1b-2.5-4m,385.2,869.129,2491.2,869.129,888.9384444
KLOP18-L1b-2.5-4m,385.5,891.207,2491.5,891.207,889.5253889
KLOP18-L1b-2.5-4m,385.8,914.403,2491.8,914.403,888.8873333
KLOP18-L1b-2.5-4m,386.1,931.612,2492.1,931.612,887.5301111
KLOP18-L1b-2.5-4m,386.4,938.467,2492.4,938.467,885.9702222
KLOP18-L1b-2.5-4m,386.7,938.835,2492.7,938.835,884.2905556
KLOP18-L1b-2.5-4m,387,942.07,2493,942.07,882.3982778
KLOP18-L1b-2.5-4m,387.3,940.952,2493.3,940.952,880.4925
KLOP18-L1b-2.5-4m,387.6,927.255,2493.6,927.255,878.8350556
KLOP18-L1b-2.5-4m,387.9,909.185,2493.9,909.185,877.1958889
KLOP18-L1b-2.5-4m,388.2,883.895,2494.2,883.895,874.9877778
KLOP18-L1b-2.5-4m,388.5,853.841,2494.5,853.841,871.9283889
KLOP18-L1b-2.5-4m,388.8,833.399,2494.8,833.399,868.8897222
KLOP18-L1b-2.5-4m,389.1,819.046,2495.1,819.046,867.3961667
KLOP18-L1b-2.5-4m,389.4,805.264,2495.4,805.264,868.0151667
KLOP18-L1b-2.5-4m,389.7,797.541,2495.7,797.541,869.7743333
KLOP18-L1b-2.5-4m,390,802.453,2496,802.453,871.7722222
KLOP18-L1b-2.5-4m,390.3,820.477,2496.3,820.477,873.6378333
KLOP18-L1b-2.5-4m,390.6,839.624,2496.6,839.624,874.831
KLOP18-L1b-2.5-4m,390.9,851.461,2496.9,851.461,875.544
KLOP18-L1b-2.5-4m,391.2,859.334,2497.2,859.334,876.3798333
KLOP18-L1b-2.5-4m,391.5,876.916,2497.5,876.916,877.6532222
KLOP18-L1b-2.5-4m,391.8,911.583,2497.8,911.583,879.8901667
KLOP18-L1b-2.5-4m,392.1,949.977,2498.1,949.977,883.6171111
KLOP18-L1b-2.5-4m,392.4,973.735,2498.4,973.735,888.2383333
KLOP18-L1b-2.5-4m,392.7,976.914,2498.7,976.914,892.4583333
KLOP18-L1b-2.5-4m,393,960.836,2499,960.836,895.2747778
KLOP18-L1b-2.5-4m,393.3,930.662,2499.3,930.662,896.5622778
KLOP18-L1b-2.5-4m,393.6,896.729,2499.6,896.729,896.9566667
KLOP18-L1b-2.5-4m,393.9,868.886,2499.9,868.886,896.9333333
KLOP18-L1b-2.5-4m,394.2,856.32,2500.2,856.32,896.0455
KLOP18-L1b-2.5-4m,394.5,859.311,2500.5,859.311,893.3302778
KLOP18-L1b-2.5-4m,394.8,872.349,2500.8,872.349,888.55
KLOP18-L1b-2.5-4m,395.1,880.723,2501.1,880.723,882.4973333
KLOP18-L1b-2.5-4m,395.4,878.413,2501.4,878.413,876.1165556
KLOP18-L1b-2.5-4m,395.7,871.173,2501.7,871.173,870.1470556
KLOP18-L1b-2.5-4m,396,862.799,2502,862.799,865.2125
KLOP18-L1b-2.5-4m,396.3,858.56,2502.3,858.56,861.8327778
KLOP18-L1b-2.5-4m,396.6,858.914,2502.6,858.914,860.5187778
KLOP18-L1b-2.5-4m,396.9,860.935,2502.9,860.935,861.1178889
KLOP18-L1b-2.5-4m,397.2,862.709,2503.2,862.709,862.8540556
KLOP18-L1b-2.5-4m,397.5,863.932,2503.5,863.932,864.4956111
KLOP18-L1b-2.5-4m,397.8,864.787,2503.8,864.787,865.7122222
KLOP18-L1b-2.5-4m,398.1,862.06,2504.1,862.06,866.7489444
KLOP18-L1b-2.5-4m,398.4,853.385,2504.4,853.385,868.0568889
KLOP18-L1b-2.5-4m,398.7,841.84,2504.7,841.84,870.301
KLOP18-L1b-2.5-4m,399,835.894,2505,835.894,873.6702778
KLOP18-L1b-2.5-4m,399.3,845.234,2505.3,845.234,877.8344444
KLOP18-L1b-2.5-4m,399.6,867.104,2505.6,867.104,882.3948889
KLOP18-L1b-2.5-4m,399.9,890.562,2505.9,890.562,887.0431667
KLOP18-L1b-2.5-4m,400.2,901.897,2506.2,901.897,891.4195556
KLOP18-L1b-2.5-4m,400.5,902.622,2506.5,902.622,895.3145
KLOP18-L1b-2.5-4m,400.8,897.074,2506.8,897.074,898.6068333
KLOP18-L1b-2.5-4m,401.1,894.716,2507.1,894.716,901.5124444
KLOP18-L1b-2.5-4m,401.4,903.193,2507.4,903.193,904.6569444
KLOP18-L1b-2.5-4m,401.7,919.207,2507.7,919.207,908.0513889
KLOP18-L1b-2.5-4m,402,933.869,2508,933.869,910.8185
KLOP18-L1b-2.5-4m,402.3,943.023,2508.3,943.023,912.4288333
KLOP18-L1b-2.5-4m,402.6,946.378,2508.6,946.378,913.2158333
KLOP18-L1b-2.5-4m,402.9,942.707,2508.9,942.707,913.7211667
KLOP18-L1b-2.5-4m,403.2,934.896,2509.2,934.896,914.0453889
KLOP18-L1b-2.5-4m,403.5,921.322,2509.5,921.322,914.2442778
KLOP18-L1b-2.5-4m,403.8,905.686,2509.8,905.686,914.0128889
KLOP18-L1b-2.5-4m,404.1,898.441,2510.1,898.441,912.2307778
KLOP18-L1b-2.5-4m,404.4,896.994,2510.4,896.994,908.2021667
KLOP18-L1b-2.5-4m,404.7,895.042,2510.7,895.042,902.3335556
KLOP18-L1b-2.5-4m,405,896.09,2511,896.09,895.3402778
KLOP18-L1b-2.5-4m,405.3,904.728,2511.3,904.728,887.7496111
KLOP18-L1b-2.5-4m,405.6,910.993,2511.6,910.993,880.0397222
KLOP18-L1b-2.5-4m,405.9,908.458,2511.9,908.458,872.6387778
KLOP18-L1b-2.5-4m,406.2,900.654,2512.2,900.654,866.1533333
KLOP18-L1b-2.5-4m,406.5,890.551,2512.5,890.551,861.0465556
KLOP18-L1b-2.5-4m,406.8,871.115,2512.8,871.115,857.2162778
KLOP18-L1b-2.5-4m,407.1,846.692,2513.1,846.692,854.4161667
KLOP18-L1b-2.5-4m,407.4,828.234,2513.4,828.234,852.3926111
KLOP18-L1b-2.5-4m,407.7,817.144,2513.7,817.144,850.4723333
KLOP18-L1b-2.5-4m,408,809.746,2514,809.746,847.8577222
KLOP18-L1b-2.5-4m,408.3,803.929,2514.3,803.929,844.8544444
KLOP18-L1b-2.5-4m,408.6,801.679,2514.6,801.679,842.3226111
KLOP18-L1b-2.5-4m,408.9,804.584,2514.9,804.584,840.726
KLOP18-L1b-2.5-4m,409.2,813.764,2515.2,813.764,839.9908889
KLOP18-L1b-2.5-4m,409.5,829.496,2515.5,829.496,840.4091667
KLOP18-L1b-2.5-4m,409.8,846.592,2515.8,846.592,842.0811667
KLOP18-L1b-2.5-4m,410.1,858.618,2516.1,858.618,844.4874444
KLOP18-L1b-2.5-4m,410.4,861.525,2516.4,861.525,846.9395
KLOP18-L1b-2.5-4m,410.7,857.665,2516.7,857.665,848.8941667
KLOP18-L1b-2.5-4m,411,856.934,2517,856.934,850.2176111
KLOP18-L1b-2.5-4m,411.3,862.885,2517.3,862.885,850.9839444
KLOP18-L1b-2.5-4m,411.6,871.915,2517.6,871.915,851.5041667
KLOP18-L1b-2.5-4m,411.9,877.319,2517.9,877.319,851.8375556
KLOP18-L1b-2.5-4m,412.2,878.644,2518.2,878.644,851.8555
KLOP18-L1b-2.5-4m,412.5,876.788,2518.5,876.788,851.4601667
KLOP18-L1b-2.5-4m,412.8,871.547,2518.8,871.547,850.6810556
KLOP18-L1b-2.5-4m,413.1,861.281,2519.1,861.281,849.7845556
KLOP18-L1b-2.5-4m,413.4,844.93,2519.4,844.93,849.0118333
KLOP18-L1b-2.5-4m,413.7,827.751,2519.7,827.751,848.216
KLOP18-L1b-2.5-4m,414,815.473,2520,815.473,847.2078333
KLOP18-L1b-2.5-4m,414.3,813.948,2520.3,813.948,845.9900556
KLOP18-L1b-2.5-4m,414.6,819.765,2520.6,819.765,844.7166667
KLOP18-L1b-2.5-4m,414.9,829.819,2520.9,829.819,843.4067778
KLOP18-L1b-2.5-4m,415.2,839.476,2521.2,839.476,842.0925
KLOP18-L1b-2.5-4m,415.5,844.594,2521.5,844.594,840.8001111
KLOP18-L1b-2.5-4m,415.8,845.388,2521.8,845.388,839.7031667
KLOP18-L1b-2.5-4m,416.1,843.756,2522.1,843.756,839.1492222
KLOP18-L1b-2.5-4m,416.4,842.609,2522.4,842.609,839.3302778
KLOP18-L1b-2.5-4m,416.7,844.738,2522.7,844.738,840.0556111
KLOP18-L1b-2.5-4m,417,849.995,2523,849.995,840.8967778
KLOP18-L1b-2.5-4m,417.3,854.398,2523.3,854.398,841.5854444
KLOP18-L1b-2.5-4m,417.6,855.066,2523.6,855.066,841.9461111
KLOP18-L1b-2.5-4m,417.9,853.131,2523.9,853.131,842.151
KLOP18-L1b-2.5-4m,418.2,848.284,2524.2,848.284,842.7701111
KLOP18-L1b-2.5-4m,418.5,841.536,2524.5,841.536,844.6186667
KLOP18-L1b-2.5-4m,418.8,834.959,2524.8,834.959,848.1750556
KLOP18-L1b-2.5-4m,419.1,831.01,2525.1,831.01,853.0721667
KLOP18-L1b-2.5-4m,419.4,828.529,2525.4,828.529,858.5853333
KLOP18-L1b-2.5-4m,419.7,829.089,2525.7,829.089,863.9771667
KLOP18-L1b-2.5-4m,420,832.161,2526,832.161,868.9673333
KLOP18-L1b-2.5-4m,420.3,836.311,2526.3,836.311,873.3426667
KLOP18-L1b-2.5-4m,420.6,843.164,2526.6,843.164,876.8093333
KLOP18-L1b-2.5-4m,420.9,855.738,2526.9,855.738,879.6194444
KLOP18-L1b-2.5-4m,421.2,878.662,2527.2,878.662,882.4877222
KLOP18-L1b-2.5-4m,421.5,907.771,2527.5,907.771,885.9477778
KLOP18-L1b-2.5-4m,421.8,930.757,2527.8,930.757,889.9270556
KLOP18-L1b-2.5-4m,422.1,943.975,2528.1,943.975,894.1644444
KLOP18-L1b-2.5-4m,422.4,947.048,2528.4,947.048,898.1331111
KLOP18-L1b-2.5-4m,422.7,944.221,2528.7,944.221,901.319
KLOP18-L1b-2.5-4m,423,933.822,2529,933.822,903.42
KLOP18-L1b-2.5-4m,423.3,915.531,2529.3,915.531,904.1252778
KLOP18-L1b-2.5-4m,423.6,898.866,2529.6,898.866,903.2843333
KLOP18-L1b-2.5-4m,423.9,893.165,2529.9,893.165,900.8083889
KLOP18-L1b-2.5-4m,424.2,897.24,2530.2,897.24,896.9765556
KLOP18-L1b-2.5-4m,424.5,902.637,2530.5,902.637,892.7477222
KLOP18-L1b-2.5-4m,424.8,904.802,2530.8,904.802,889.2334444
KLOP18-L1b-2.5-4m,425.1,900.525,2531.1,900.525,887.5183889
KLOP18-L1b-2.5-4m,425.4,889.507,2531.4,889.507,888.0846667
KLOP18-L1b-2.5-4m,425.7,874.129,2531.7,874.129,891.1757778
KLOP18-L1b-2.5-4m,426,855.859,2532,855.859,896.9729444
KLOP18-L1b-2.5-4m,426.3,840.601,2532.3,840.601,904.8927222
KLOP18-L1b-2.5-4m,426.6,834.095,2532.6,834.095,913.7742778
KLOP18-L1b-2.5-4m,426.9,838.798,2532.9,838.798,922.2633333
KLOP18-L1b-2.5-4m,427.2,854.638,2533.2,854.638,929.5642778
KLOP18-L1b-2.5-4m,427.5,880.718,2533.5,880.718,935.6143333
KLOP18-L1b-2.5-4m,427.8,916.177,2533.8,916.177,940.7005
KLOP18-L1b-2.5-4m,428.1,954.414,2534.1,954.414,945.2906667
KLOP18-L1b-2.5-4m,428.4,989.462,2534.4,989.462,949.9306667
KLOP18-L1b-2.5-4m,428.7,1019.88,2534.7,1019.88,955.1470556
KLOP18-L1b-2.5-4m,429,1041.422,2535,1041.422,961.0492222
KLOP18-L1b-2.5-4m,429.3,1053.033,2535.3,1053.033,967.2073889
KLOP18-L1b-2.5-4m,429.6,1050.043,2535.6,1050.043,972.8388333
KLOP18-L1b-2.5-4m,429.9,1034.054,2535.9,1034.054,976.9779444
KLOP18-L1b-2.5-4m,430.2,1013.703,2536.2,1013.703,978.5603333
KLOP18-L1b-2.5-4m,430.5,992.076,2536.5,992.076,976.7478333
KLOP18-L1b-2.5-4m,430.8,972.13,2536.8,972.13,971.5636111
KLOP18-L1b-2.5-4m,431.1,957.649,2537.1,957.649,963.3985
KLOP18-L1b-2.5-4m,431.4,949.754,2537.4,949.754,952.7601667
KLOP18-L1b-2.5-4m,431.7,946.84,2537.7,946.84,940.4591667
KLOP18-L1b-2.5-4m,432,944.942,2538,944.942,927.7817778
KLOP18-L1b-2.5-4m,432.3,940.164,2538.3,940.164,916.3902778
KLOP18-L1b-2.5-4m,432.6,929.142,2538.6,929.142,907.4930556
KLOP18-L1b-2.5-4m,432.9,909.201,2538.9,909.201,901.6517222
KLOP18-L1b-2.5-4m,433.2,883.552,2539.2,883.552,898.9717222
KLOP18-L1b-2.5-4m,433.5,861.098,2539.5,861.098,899.0780556
KLOP18-L1b-2.5-4m,433.8,842.49,2539.8,842.49,901.2188333
KLOP18-L1b-2.5-4m,434.1,828.39,2540.1,828.39,904.4808889
KLOP18-L1b-2.5-4m,434.4,820.004,2540.4,820.004,907.9996111
KLOP18-L1b-2.5-4m,434.7,824.84,2540.7,824.84,911.1675556
KLOP18-L1b-2.5-4m,435,844.996,2541,844.996,913.9511111
KLOP18-L1b-2.5-4m,435.3,873.904,2541.3,873.904,916.6506111
KLOP18-L1b-2.5-4m,435.6,908.559,2541.6,908.559,919.6938333
KLOP18-L1b-2.5-4m,435.9,943.836,2541.9,943.836,923.4212222
KLOP18-L1b-2.5-4m,436.2,974.044,2542.2,974.044,927.7500556
KLOP18-L1b-2.5-4m,436.5,996.183,2542.5,996.183,932.9011667
KLOP18-L1b-2.5-4m,436.8,1008.471,2542.8,1008.471,938.8724444
KLOP18-L1b-2.5-4m,437.1,1010.177,2543.1,1010.177,945.2683889
KLOP18-L1b-2.5-4m,437.4,1001.965,2543.4,1001.965,950.8895
KLOP18-L1b-2.5-4m,437.7,990.268,2543.7,990.268,954.4054444
KLOP18-L1b-2.5-4m,438,977.733,2544,977.733,954.9273333
KLOP18-L1b-2.5-4m,438.3,963.979,2544.3,963.979,952.2328889
KLOP18-L1b-2.5-4m,438.6,950.645,2544.6,950.645,946.6005
KLOP18-L1b-2.5-4m,438.9,939.017,2544.9,939.017,938.661
KLOP18-L1b-2.5-4m,439.2,935.21,2545.2,935.21,929.3883889
KLOP18-L1b-2.5-4m,439.5,935.873,2545.5,935.873,919.7663333
KLOP18-L1b-2.5-4m,439.8,935.131,2545.8,935.131,910.7356111
KLOP18-L1b-2.5-4m,440.1,926.02,2546.1,926.02,903.0897222
KLOP18-L1b-2.5-4m,440.4,908.283,2546.4,908.283,897.3040556
KLOP18-L1b-2.5-4m,440.7,883.298,2546.7,883.298,893.5371667
KLOP18-L1b-2.5-4m,441,860.059,2547,860.059,891.7877222
KLOP18-L1b-2.5-4m,441.3,842.453,2547.3,842.453,891.9939444
KLOP18-L1b-2.5-4m,441.6,831.133,2547.6,831.133,893.7677778
KLOP18-L1b-2.5-4m,441.9,829.276,2547.9,829.276,896.3918889
KLOP18-L1b-2.5-4m,442.2,835.274,2548.2,835.274,899.2147778
KLOP18-L1b-2.5-4m,442.5,847.624,2548.5,847.624,902.1057778
KLOP18-L1b-2.5-4m,442.8,864.339,2548.8,864.339,905.4721667
KLOP18-L1b-2.5-4m,443.1,886.126,2549.1,886.126,910.0424444
KLOP18-L1b-2.5-4m,443.4,909.929,2549.4,909.929,916.4973333
KLOP18-L1b-2.5-4m,443.7,932.489,2549.7,932.489,924.7390556
KLOP18-L1b-2.5-4m,444,954.357,2550,954.357,934.3852778
KLOP18-L1b-2.5-4m,444.3,970.946,2550.3,970.946,945.1765556
KLOP18-L1b-2.5-4m,444.6,982.444,2550.6,982.444,956.5824444
KLOP18-L1b-2.5-4m,444.9,986.685,2550.9,986.685,968.0931667
KLOP18-L1b-2.5-4m,445.2,987.169,2551.2,987.169,979.0365556
KLOP18-L1b-2.5-4m,445.5,986.615,2551.5,986.615,988.7968333
KLOP18-L1b-2.5-4m,445.8,990.548,2551.8,990.548,996.9061667
KLOP18-L1b-2.5-4m,446.1,999.486,2552.1,999.486,1003.085056
KLOP18-L1b-2.5-4m,446.4,1008.41,2552.4,1008.41,1007.336611
KLOP18-L1b-2.5-4m,446.7,1016.085,2552.7,1016.085,1010.049167
KLOP18-L1b-2.5-4m,447,1025.376,2553,1025.376,1012.228778
KLOP18-L1b-2.5-4m,447.3,1034.582,2553.3,1034.582,1014.799278
KLOP18-L1b-2.5-4m,447.6,1042.467,2553.6,1042.467,1018.464167
KLOP18-L1b-2.5-4m,447.9,1044.605,2553.9,1044.605,1023.410222
KLOP18-L1b-2.5-4m,448.2,1040.024,2554.2,1040.024,1029.182222
KLOP18-L1b-2.5-4m,448.5,1032.094,2554.5,1032.094,1034.756944
KLOP18-L1b-2.5-4m,448.8,1021.149,2554.8,1021.149,1039.083111
KLOP18-L1b-2.5-4m,449.1,1009.017,2555.1,1009.017,1041.375333
KLOP18-L1b-2.5-4m,449.4,1003.183,2555.4,1003.183,1041.118389
KLOP18-L1b-2.5-4m,449.7,1010.179,2555.7,1010.179,1038.421889
KLOP18-L1b-2.5-4m,450,1028.713,2556,1028.713,1033.829111
KLOP18-L1b-2.5-4m,450.3,1052.653,2556.3,1052.653,1028.552667
KLOP18-L1b-2.5-4m,450.6,1076.198,2556.6,1076.198,1023.918333
KLOP18-L1b-2.5-4m,450.9,1090.511,2556.9,1090.511,1020.612722
KLOP18-L1b-2.5-4m,451.2,1090.893,2557.2,1090.893,1018.199667
KLOP18-L1b-2.5-4m,451.5,1077.357,2557.5,1077.357,1015.430444
KLOP18-L1b-2.5-4m,451.8,1049.67,2557.8,1049.67,1011.170833
KLOP18-L1b-2.5-4m,452.1,1011.46,2558.1,1011.46,1004.600833
KLOP18-L1b-2.5-4m,452.4,976.839,2558.4,976.839,995.7898889
KLOP18-L1b-2.5-4m,452.7,951.912,2558.7,951.912,985.2522222
KLOP18-L1b-2.5-4m,453,947.491,2559,947.491,974.1127778
KLOP18-L1b-2.5-4m,453.3,961.187,2559.3,961.187,963.8819444
KLOP18-L1b-2.5-4m,453.6,980.523,2559.6,980.523,955.5630556
KLOP18-L1b-2.5-4m,453.9,988.659,2559.9,988.659,949.0331111
KLOP18-L1b-2.5-4m,454.2,971.303,2560.2,971.303,943.8047222
KLOP18-L1b-2.5-4m,454.5,932.344,2560.5,932.344,939.8505556
KLOP18-L1b-2.5-4m,454.8,884.923,2560.8,884.923,937.3923333
KLOP18-L1b-2.5-4m,455.1,851.582,2561.1,851.582,936.094
KLOP18-L1b-2.5-4m,455.4,839.035,2561.4,839.035,935.0536111
KLOP18-L1b-2.5-4m,455.7,852.143,2561.7,852.143,932.9804444
KLOP18-L1b-2.5-4m,456,892.043,2562,892.043,929.0102778
KLOP18-L1b-2.5-4m,456.3,940.771,2562.3,940.771,923.1667778
KLOP18-L1b-2.5-4m,456.6,973.354,2562.6,973.354,916.4056111
KLOP18-L1b-2.5-4m,456.9,983.246,2562.9,983.246,910.1683333
KLOP18-L1b-2.5-4m,457.2,978.495,2563.2,978.495,905.5922222
KLOP18-L1b-2.5-4m,457.5,967.212,2563.5,967.212,903.6425
KLOP18-L1b-2.5-4m,457.8,953.469,2563.8,953.469,904.4674444
KLOP18-L1b-2.5-4m,458.1,933.185,2564.1,933.185,907.4146111
KLOP18-L1b-2.5-4m,458.4,910.174,2564.4,910.174,910.6260556
KLOP18-L1b-2.5-4m,458.7,889.724,2564.7,889.724,911.8222222
KLOP18-L1b-2.5-4m,459,875.34,2565,875.34,910.1141667
KLOP18-L1b-2.5-4m,459.3,866.958,2565.3,866.958,906.7293889
KLOP18-L1b-2.5-4m,459.6,859.032,2565.6,859.032,903.6026667
KLOP18-L1b-2.5-4m,459.9,849.974,2565.9,849.974,901.5417222
KLOP18-L1b-2.5-4m,460.2,849.828,2566.2,849.828,900.2672778
KLOP18-L1b-2.5-4m,460.5,866.431,2566.5,866.431,899.1641111
KLOP18-L1b-2.5-4m,460.8,892.084,2566.8,892.084,898.2957778
KLOP18-L1b-2.5-4m,461.1,909.949,2567.1,909.949,897.9656667
KLOP18-L1b-2.5-4m,461.4,913.574,2567.4,913.574,898.0839444
KLOP18-L1b-2.5-4m,461.7,910.026,2567.7,910.026,898.7866111
KLOP18-L1b-2.5-4m,462,912.428,2568,912.428,900.5904444
KLOP18-L1b-2.5-4m,462.3,926.965,2568.3,926.965,904.3098333
KLOP18-L1b-2.5-4m,462.6,941.398,2568.6,941.398,910.1173333
KLOP18-L1b-2.5-4m,462.9,944.272,2568.9,944.272,916.9606667
KLOP18-L1b-2.5-4m,463.2,933.612,2569.2,933.612,922.2347778
KLOP18-L1b-2.5-4m,463.5,917.555,2569.5,917.555,924.2213889
KLOP18-L1b-2.5-4m,463.8,904.232,2569.8,904.232,923.172
KLOP18-L1b-2.5-4m,464.1,891.853,2570.1,891.853,920.5593333
KLOP18-L1b-2.5-4m,464.4,887.988,2570.4,887.988,917.7613333
KLOP18-L1b-2.5-4m,464.7,899.427,2570.7,899.427,915.4688889
KLOP18-L1b-2.5-4m,465,925.981,2571,925.981,913.6489444
KLOP18-L1b-2.5-4m,465.3,954.509,2571.3,954.509,912.2556111
KLOP18-L1b-2.5-4m,465.6,973.008,2571.6,973.008,911.7671667
KLOP18-L1b-2.5-4m,465.9,961.365,2571.9,961.365,912.4967778
KLOP18-L1b-2.5-4m,466.2,927.843,2572.2,927.843,913.808
KLOP18-L1b-2.5-4m,466.5,891.06,2572.5,891.06,914.2482778
KLOP18-L1b-2.5-4m,466.8,866.546,2572.8,866.546,913.0978889
KLOP18-L1b-2.5-4m,467.1,859.662,2573.1,859.662,909.9898333
KLOP18-L1b-2.5-4m,467.4,871.164,2573.4,871.164,904.3742778
KLOP18-L1b-2.5-4m,467.7,894.206,2573.7,894.206,895.5527778
KLOP18-L1b-2.5-4m,468,916.318,2574,916.318,883.6612778
KLOP18-L1b-2.5-4m,468.3,935.48,2574.3,935.48,870.1144444
KLOP18-L1b-2.5-4m,468.6,946.745,2574.6,946.745,858.0091667
KLOP18-L1b-2.5-4m,468.9,941.157,2574.9,941.157,849.9387778
KLOP18-L1b-2.5-4m,469.2,912.157,2575.2,912.157,846.6605556
KLOP18-L1b-2.5-4m,469.5,871.146,2575.5,871.146,847.6887222
KLOP18-L1b-2.5-4m,469.8,832.043,2575.8,832.043,851.5607778
KLOP18-L1b-2.5-4m,470.1,798.347,2576.1,798.347,856.5028889
KLOP18-L1b-2.5-4m,470.4,767.194,2576.4,767.194,860.7166111
KLOP18-L1b-2.5-4m,470.7,740.462,2576.7,740.462,862.9623333
KLOP18-L1b-2.5-4m,471,729.165,2577,729.165,862.7493333
KLOP18-L1b-2.5-4m,471.3,743.47,2577.3,743.47,861.2727222
KLOP18-L1b-2.5-4m,471.6,782.576,2577.6,782.576,860.3049444
KLOP18-L1b-2.5-4m,471.9,832.052,2577.9,832.052,861.0746667
KLOP18-L1b-2.5-4m,472.2,885.053,2578.2,885.053,863.9271111
KLOP18-L1b-2.5-4m,472.5,929.359,2578.5,929.359,868.3145556
KLOP18-L1b-2.5-4m,472.8,960.122,2578.8,960.122,873.1895
KLOP18-L1b-2.5-4m,473.1,970.053,2579.1,970.053,877.8195
KLOP18-L1b-2.5-4m,473.4,956.741,2579.4,956.741,881.8316111
KLOP18-L1b-2.5-4m,473.7,931.646,2579.7,931.646,884.9072222
KLOP18-L1b-2.5-4m,474,920.166,2580,920.166,886.2450556
KLOP18-L1b-2.5-4m,474.3,923.737,2580.3,923.737,884.6573333
KLOP18-L1b-2.5-4m,474.6,926.012,2580.6,926.012,879.7700556
KLOP18-L1b-2.5-4m,474.9,922.49,2580.9,922.49,871.8509444
KLOP18-L1b-2.5-4m,475.2,911.017,2581.2,911.017,861.8993333
KLOP18-L1b-2.5-4m,475.5,886.096,2581.5,886.096,850.9758889
KLOP18-L1b-2.5-4m,475.8,850.534,2581.8,850.534,840.2797222
KLOP18-L1b-2.5-4m,476.1,812.68,2582.1,812.68,830.9889444
KLOP18-L1b-2.5-4m,476.4,784.526,2582.4,784.526,823.2056111
KLOP18-L1b-2.5-4m,476.7,767.551,2582.7,767.551,815.6208889
KLOP18-L1b-2.5-4m,477,753.997,2583,753.997,807.2218889
KLOP18-L1b-2.5-4m,477.3,744.081,2583.3,744.081,798.0687778
KLOP18-L1b-2.5-4m,477.6,742.509,2583.6,742.509,788.5148889
KLOP18-L1b-2.5-4m,477.9,750.23,2583.9,750.23,778.9725
KLOP18-L1b-2.5-4m,478.2,763.5,2584.2,763.5,770.6103333
KLOP18-L1b-2.5-4m,478.5,777.522,2584.5,777.522,764.5819444
KLOP18-L1b-2.5-4m,478.8,789.507,2584.8,789.507,761.1239444
KLOP18-L1b-2.5-4m,479.1,791.546,2585.1,791.546,759.5082222
KLOP18-L1b-2.5-4m,479.4,783.641,2585.4,783.641,759.1385556
KLOP18-L1b-2.5-4m,479.7,772.555,2585.7,772.555,760.1107222
KLOP18-L1b-2.5-4m,480,761.256,2586,761.256,762.1895
KLOP18-L1b-2.5-4m,480.3,750.52,2586.3,750.52,764.7989444
KLOP18-L1b-2.5-4m,480.6,739.254,2586.6,739.254,766.9108333
KLOP18-L1b-2.5-4m,480.9,735.577,2586.9,735.577,766.8067778
KLOP18-L1b-2.5-4m,481.2,742.023,2587.2,742.023,763.0442778
KLOP18-L1b-2.5-4m,481.5,750.436,2587.5,750.436,756.1848333
KLOP18-L1b-2.5-4m,481.8,755.443,2587.8,755.443,748.5156667
KLOP18-L1b-2.5-4m,482.1,760.897,2588.1,760.897,742.7953889
KLOP18-L1b-2.5-4m,482.4,771.496,2588.4,771.496,739.7808889
KLOP18-L1b-2.5-4m,482.7,781.499,2588.7,781.499,739.1109444
KLOP18-L1b-2.5-4m,483,789.479,2589,789.479,740.4351111
KLOP18-L1b-2.5-4m,483.3,788.244,2589.3,788.244,743.9452222
KLOP18-L1b-2.5-4m,483.6,761.627,2589.6,761.627,749.6234444
KLOP18-L1b-2.5-4m,483.9,709.797,2589.9,709.797,756.5177222
KLOP18-L1b-2.5-4m,484.2,666.037,2590.2,666.037,763.9052778
KLOP18-L1b-2.5-4m,484.5,653.501,2590.5,653.501,771.4798889
KLOP18-L1b-2.5-4m,484.8,680.676,2590.8,680.676,779.0448889
KLOP18-L1b-2.5-4m,485.1,718.294,2591.1,718.294,786.2475556
KLOP18-L1b-2.5-4m,485.4,749.197,2591.4,749.197,793.2544444
KLOP18-L1b-2.5-4m,485.7,774.355,2591.7,774.355,800.3607778
KLOP18-L1b-2.5-4m,486,802.436,2592,802.436,807.6683333
KLOP18-L1b-2.5-4m,486.3,837.785,2592.3,837.785,815.1527222
KLOP18-L1b-2.5-4m,486.6,866.12,2592.6,866.12,822.8314444
KLOP18-L1b-2.5-4m,486.9,883.412,2592.9,883.412,830.5637778
KLOP18-L1b-2.5-4m,487.2,891.786,2593.2,891.786,837.7274444
KLOP18-L1b-2.5-4m,487.5,897.067,2593.5,897.067,843.3385
KLOP18-L1b-2.5-4m,487.8,901.144,2593.8,901.144,847.4482222
